timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-07-08T00:01:56Z,0080112026-07-08,00801,2026-07-08,SCHEDULED,11100,185.0
2026-07-08T00:01:56Z,0320112026-07-07,03201,2026-07-07,SCHEDULED,8160,136.0
2026-07-08T00:01:56Z,1821412026-07-07,18214,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,3500122026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,3500112026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1300812026-07-07,13008,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1821512026-07-07,18215,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1301512026-07-07,13015,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1821712026-07-07,18217,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1390122026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1390112026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1821812026-07-07,18218,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1722912026-07-07,17229,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1504412026-07-07,15044,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,3510412026-07-07,35104,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1810512026-07-07,18105,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1504612026-07-07,15046,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,3810512026-07-07,38105,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,3510612026-07-07,35106,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1562612026-07-07,15626,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,0417922026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:01:56Z,0417912026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:01:56Z,3717912026-07-07,37179,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,0818712026-07-07,08187,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1790212026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1790222026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1790232026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1264212026-07-07,12642,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1268012026-07-07,12680,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,3880212026-07-07,38802,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1268112026-07-07,12681,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,7187212026-07-07,71872,2026-07-07,CANCELED,,
2026-07-08T00:01:56Z,1300112026-07-07,13001,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,0080112026-07-08,00801,2026-07-08,SCHEDULED,11100,185.0
2026-07-08T00:06:08Z,0320112026-07-07,03201,2026-07-07,SCHEDULED,8460,141.0
2026-07-08T00:06:08Z,1821412026-07-07,18214,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,3500122026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,3500112026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1300812026-07-07,13008,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1821512026-07-07,18215,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1301512026-07-07,13015,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1821712026-07-07,18217,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1390122026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1390112026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1821812026-07-07,18218,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1722912026-07-07,17229,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1504412026-07-07,15044,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,3510412026-07-07,35104,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1810512026-07-07,18105,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1504612026-07-07,15046,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,3810512026-07-07,38105,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,3510612026-07-07,35106,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1562612026-07-07,15626,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,0417922026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:06:08Z,0417912026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:06:08Z,3717912026-07-07,37179,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,0818712026-07-07,08187,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1790212026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1790222026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1790232026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1264212026-07-07,12642,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1268012026-07-07,12680,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,3880212026-07-07,38802,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1268112026-07-07,12681,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,7187212026-07-07,71872,2026-07-07,CANCELED,,
2026-07-08T00:06:08Z,1300112026-07-07,13001,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,0080112026-07-08,00801,2026-07-08,SCHEDULED,11220,187.0
2026-07-08T00:11:29Z,0320112026-07-07,03201,2026-07-07,SCHEDULED,8460,141.0
2026-07-08T00:11:29Z,1821412026-07-07,18214,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3500122026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3500112026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1300812026-07-07,13008,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1301512026-07-07,13015,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1821512026-07-07,18215,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1390122026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1390112026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1821712026-07-07,18217,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1722912026-07-07,17229,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1821812026-07-07,18218,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1810512026-07-07,18105,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1504412026-07-07,15044,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3810512026-07-07,38105,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3510412026-07-07,35104,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,0417922026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:11:29Z,0417912026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:11:29Z,1504612026-07-07,15046,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3717912026-07-07,37179,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3510612026-07-07,35106,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1562612026-07-07,15626,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,0818712026-07-07,08187,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1264212026-07-07,12642,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1268012026-07-07,12680,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1790212026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1790222026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1790232026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1268112026-07-07,12681,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,1300112026-07-07,13001,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,3880212026-07-07,38802,2026-07-07,CANCELED,,
2026-07-08T00:11:29Z,7187212026-07-07,71872,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,0080112026-07-08,00801,2026-07-08,SCHEDULED,11220,187.0
2026-07-08T00:16:11Z,0320112026-07-07,03201,2026-07-07,SCHEDULED,8460,141.0
2026-07-08T00:16:11Z,1821412026-07-07,18214,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3500122026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3500112026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1300812026-07-07,13008,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1821512026-07-07,18215,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1301512026-07-07,13015,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1821712026-07-07,18217,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1390122026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1390112026-07-07,13901,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1722912026-07-07,17229,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1821812026-07-07,18218,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1504412026-07-07,15044,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1810512026-07-07,18105,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3510412026-07-07,35104,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3810512026-07-07,38105,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1504612026-07-07,15046,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3510612026-07-07,35106,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,0417922026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:16:11Z,0417912026-07-08,04179,2026-07-08,CANCELED,,
2026-07-08T00:16:11Z,1562612026-07-07,15626,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3717912026-07-07,37179,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,0818712026-07-07,08187,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1264212026-07-07,12642,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1790212026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1790222026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1790232026-07-07,17902,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1268012026-07-07,12680,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1268112026-07-07,12681,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,3880212026-07-07,38802,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,1300112026-07-07,13001,2026-07-07,CANCELED,,
2026-07-08T00:16:11Z,7187212026-07-07,71872,2026-07-07,CANCELED,,
2026-07-08T00:21:30Z,1821412026-07-07,18214,2026-07-07,CANCELED,,
2026-07-08T00:21:30Z,3500122026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:21:30Z,3500112026-07-07,35001,2026-07-07,CANCELED,,
2026-07-08T00:21:30Z,1300812026-07-07,13008,2026-07-07,CANCELED,,
